isrc,artist_id,artist_name,track_name,streams,weeks_in_charts,n_regions,danceability,energy,speechiness,instrumentalness,liveness,valence,tempo,song_length,song_age,explicit,n_playlists,sp_popularity,youtube_views,tiktok_counts,insta_followers_artist,monthly_listeners_artist,playlist_total_reach_artist,sp_fans_artist,shazam_counts,release_date,genre,label,top10,expert_rating
ES5682000017,3528592,Gèrard feat. Hugo Cobo,Sucker,35623,1,1,81.3,62.9,8.85,0,4.63,97.6,137.989,2.08701666666667,60,0,5,26,0,48,145989,50927,1281422,6,0,2020-01-26,Pop,Independent,0,fair
TCAEM1994469,1427920,ONEFOUR,In the Beginning,2850784,58,2,77.1,77.1,33.6,0,45.4,74.5,140.994,3.97163333333333,70.4285714285714,1,58,53,6769751,907,307538,1174580,2829893,3321,15477,2019-11-13,Pop,Independent,0,good
ITB002000652,210074,Emis Killa feat. Jake La Furia,Crudo,431145,6,1,58.8,81.4,34.2,0,27.8,51.5,145.414,2.80821666666667,3.28571428571429,0,17,59,0,3,4,1840270,5036832,205382,0,2021-02-25,HipHop/Rap,Sony Music,0,good
USG4X1900026,5467,Maren Morris feat. Hozier,The Bones - with Hozier,32349,1,1,56.1,59.7,4.05,0,9.79,35.5,76.826,3.28831666666667,76.2857142857143,0,641,76,0,2456,1537684,15005502,112078278,56381,133664,2019-10-04,Pop,Sony Music,0,excellent
SE6HN2093759,612277,Adel,Guld Utav Sand,238436,8,1,69.6,67.3,13.9,0,9.63,43.7,160.201,2.48125,37.7142857142857,0,45,38,0,14,102999,406878,571561,3427,920,2020-06-23,Pop,Independent,0,good
FIBAR2000025,530813,WIL feat. Jussu Pöyhönen,Kun tänään lähden (feat. Jussu Pöyhönen),871804,63,1,68.3,68.1,7.31,0,6.3,64.3,94.994,2.95681666666667,55.2857142857143,0,7,31,0,0,3606,77983,302005,1576,0,2020-02-21,Pop,Sony Music,0,excellent
QZAPK1700034,100586,$uicideBoy$,122 Days,17533,1,2,76.3,38.1,27.9,7.97e-4,56.8,9.76,130.968,3.07206666666667,132.285714285714,0,436,63,0,516,1261803,6500804,10959814,288383,76099,2018-09-07,HipHop/Rap,Universal Music,0,excellent
SEYOK1815121,331655,Fricky feat. Jireel,Je T’aime,828315,41,1,52.1,57.7,33.1,0,13.2,58,91.983,3.27021666666667,156.285714285714,0,200,38,0,0,58590,303264,1171008,163,0,2018-03-22,Pop,Independent,0,excellent
IT0CF1900332,469157,Lazza feat. Gue Pequeno,Gucci Ski Mask (feat. Guè Pequeno),1718213,28,1,81.3,72.6,24.5,0,9.1,61.9,125.042,3.42733333333333,107.285714285714,0,24,46,0,0,759031,1553332,4243654,29217,0,2019-01-11,HipHop/Rap,Universal Music,0,good
FIPEB2000059,3387,Reino Nordin,Murha (Vain elämää kausi 11),272125,15,1,70.5,71.4,3.69,0,12,28.2,83.03,2.5735,17.2857142857143,0,6,41,0,0,53734,266438,1239729,2259,0,2020-11-20,Pop,Warner Music,0,fair
USAT21903593,2285,Gucci Mane,Bussdown,235693,1,1,95.2,57.6,22.4,0,9.01,74.9,130.001,3.10046666666667,91.2857142857143,0,148,38,0,0,14435339,11527953,93628442,660739,13013,2019-06-20,HipHop/Rap,Warner Music,0,excellent
ITDF62077026,1382069,Rosa Chemical feat. Thelonious B.,POLKA,2816351,70,1,78.7,71.7,17.4,0,26.6,82.9,129.903,2.84751666666667,54.2857142857143,0,57,53,0,720,277084,769039,2198296,1224,23740,2020-03-06,HipHop/Rap,Universal Music,0,good
QZFYY1901760,1650474,Ant Saunders,Yellow Hearts,9024661,12,21,86.6,39.9,7.45,0,6.89,71.3,129.047,3.72093333333333,91.7142857142857,0,1144,73,0,688700,40775,2293368,15511021,9233,709416,2019-06-29,Pop,Sony Music,0,excellent
CZH441700313,299028,DeeThane,Detektiv ThaneDee,3195,2,1,73,78.8,28.8,0,3.61,60.9,81.492,4.07406666666667,174.142857142857,0,0,32,0,0,48228,22167,2909,571,0,2017-11-18,Pop,Independent,0,good
ITN852000003,311502,Gigi D'Alessio feat. Geolier,Comme si Femmena - feat. Geolier,1946723,31,1,75.1,72.6,9.29,1.13e-4,16.3,44.6,100.031,3.44488333333333,28.2857142857143,0,19,54,9158389,16800,567210,706463,1103888,94993,0,2020-09-03,Pop,Sony Music,0,excellent
USAT21704866,2974,Wiz Khalifa feat. Casey Veggies,Royal Highness (feat. Casey Veggies),257967,1,1,90.4,71.4,35.8,0,31.7,83.6,119.97,4.54638333333333,175.714285714286,0,204,36,0,0,31969500,29442160,189033122,6364944,13457,2017-11-10,HipHop/Rap,Warner Music,0,excellent
DKUM72000011,214663,Carmon feat. Alrima,Bonnie & Clyde (Carmon X Alrima),514908,28,1,82.8,70.6,16.9,0.01,7.98,43,103.121,2.85353333333333,61.4285714285714,0,18,36,176852,0,49132,208163,444612,2225,913,2020-01-16,R&B,Universal Music,0,good
MXF068601135,314978,Pandora,Los Peces En El Rio,581842,4,1,70.7,77.3,3.64,0,10.2,35.2,120.064,3.20933333333333,1837.57142857143,0,110,45,0,265,215805,1831866,8213211,47394,0,1986-01-01,other,Universal Music,0,excellent
FR99J1700140,131678,MMZ,Plein,152036,6,1,73.7,71.4,5.26,0,36.4,27.9,135.997,3.88491666666667,175.285714285714,0,4,31,0,0,325963,240628,94622,447811,0,2017-11-09,HipHop/Rap,Independent,0,fair
SEYOK1723284,412122,Ansiktet,En annan väg hem,401637,17,1,60.3,60.9,13.7,0,15.3,62.8,108.149,3.46378333333333,201.285714285714,0,71,22,0,0,0,91473,482273,436,1281,2017-04-12,Pop,Independent,0,excellent
DKGL52001901,299101,Medina,In And Out Of Love,30145,2,1,76.6,86.3,4.9,0.02,17.5,54.5,124.974,2.88,25.2857142857143,0,26,34,0,0,342980,509997,4375601,78984,5001,2020-08-21,Pop,Independent,0,excellent
ES5701900351,1123831,Lola Indigo,"El Humo - Canción Original De La Película """"Lo Dejo Cuando Quiera""""",410228,10,1,72.6,67.4,9.9,3.37e-4,22.5,62.2,100.043,2.77378333333333,96.4285714285714,0,48,31,0,0,1355298,4395518,19674136,40045,27190,2019-04-08,Pop,Universal Music,0,good
MYSU10897265,885857,XPOSE,Sandiwara,1813815,235,1,31,78.8,6.45,0,19,32.4,101.755,3.62966666666667,203.285714285714,0,21,37,0,124,77150,14997,23519,32,55593,2017-06-15,Pop,Independent,0,fair
ITB001600785,3600,Marco Mengoni,Sai che,1629673,100,1,49.5,70,3.23,0,8.25,32.2,140.016,4.46421666666667,224.285714285714,0,113,47,56408316,2735,1558898,2094387,5629205,227650,481592,2016-10-14,Pop,Sony Music,0,fair
NLG662000424,858657,Emms feat. Jonna Fraser,Follow Your Dreams (with Jonna Fraser),1235723,26,1,71.9,42.5,7.68,0.01,11.3,23,100.091,2.7122,44,0,33,43,1110094,0,175050,253833,899767,609,2383,2020-05-17,HipHop/Rap,Universal Music,0,excellent
JPU902001100,1103754,DISH//,猫 ~THE FIRST TAKE ver.~,3968435,25,1,63.5,57.8,13.2,0,11.5,58.4,77.065,4.56488333333333,3.57142857142857,0,137,68,0,71600,173854,1917647,1700993,422,54742,2020-04-28,Pop,Sony Music,0,excellent
JPP302000678,3491328,YOASOBI,Epilogue,661619,27,1,71.4,68.5,4.37,89.2,82.1,57.3,164.007,0.84245,10.5714285714286,0,2,62,0,31,146042,4275518,3839796,8091,0,2021-01-06,other,Independent,0,excellent
SEYOK2000301,5035,AronChupa feat. Little Sis Nora,The Woodchuck Song,3561086,152,2,89.8,77,30.2,0.22,20.7,41.2,126.031,2.57325,35.2857142857143,0,243,66,12768952,10100,69488,3254400,18845382,249551,976737,2020-07-17,Pop,Sony Music,0,good
DKAZA1700047,4365,Alvaro feat. Faustix,Watching You,1409119,90,7,83,50.8,6.13,0,24,79.7,95.051,3.26233333333333,211.285714285714,0,449,41,0,374,83247,226530,2918251,18737,21956,2017-03-03,Pop,Warner Music,0,fair
SE3AA1700003,213398,Sad Eye,Come Home,452943,58,4,76.2,55.9,5.29,0.02,7.33,29.1,94.012,2.63978333333333,215.285714285714,1,311,41,742769,948,0,39234,374258,75,25578,2017-02-03,Pop,Sony Music,0,excellent
CYA111800005,3096,Breathe Carolina feat. Sunstars,DYSYLM - Mixed,3717,1,1,72.9,98.9,5.9,2.8,32.4,54.7,127.974,2.375,167.285714285714,1,216,39,0,0,146310,2471591,24852081,61637,64159,2018-01-04,Pop,Independent,0,fair
USAT21702235,5293,Ty Dolla $ign feat. Lil Wayne feat. The-Dream,Love U Better (feat. Lil Wayne & The-Dream),2975658,18,6,64.5,54.1,3.85,0,32.5,41.1,95.061,3.03133333333333,177.285714285714,0,3319,0,20396798,220,5538776,28445985,263578718,594343,0,2017-07-12,HipHop/Rap,Warner Music,0,fair
FR0U91800481,5704,Jul feat. Landy,Si tu savais,726283,14,1,77.5,64.4,27.2,0,5.9,29.2,150.023,5.12711666666667,119.285714285714,0,6,41,0,0,2588910,3790210,9369655,4862494,14562,2018-12-07,Pop,Independent,0,good
USSM12004190,1333786,The Kid LAROI,TELL ME WHY,2914796,7,8,60,72.3,15.8,0,16.7,46.3,149.881,3.25446666666667,35.2857142857143,0,577,75,13809200,5108,2597194,26764229,146144061,98053,66669,2020-07-17,HipHop/Rap,Sony Music,0,excellent
ES54D2000077,1141380,Salcedo Leyry feat. Omar Montes,Rolex,40522,1,1,62.9,76.6,19.5,1.82e-4,9.17,48.9,99.837,2.95485,21.4285714285714,0,36,45,0,159,0,156084,202294,16,2368,2020-10-22,other,Independent,0,fair
TWB670204206,572089,A-do,你就像個小孩,2456,1,1,59.3,46.2,3.14,0,9.88,23.3,119.927,4.5113,955.285714285714,0,5,17,0,0,52338,189069,576622,0,7856,2002-11-29,other,Independent,0,excellent
FRUM71900330,1023419,Koba LaD feat. Niska,RR 9.1,45925744,426,3,94.2,56.4,40.7,0,7.8,39.3,126.069,3.34178333333333,100.285714285714,0,183,62,102787237,19000,2648913,2175361,5961354,1382300,385053,2019-04-18,HipHop/Rap,Universal Music,1,excellent
FR8JU1900040,5151,PNL,Blanka,31534873,416,3,79.8,56.4,4.7,0,18.3,39.4,108.004,4.23696666666667,102.285714285714,0,140,36,70140906,3050,2137933,1949334,2031271,3294016,104503,2019-04-04,HipHop/Rap,Independent,1,poor
NOAGW1900070,299059,Mugisho,One More Night,16651,1,1,61.9,51.1,3.72,0,15.8,42.6,104.988,2.48448333333333,104.285714285714,0,34,30,0,0,3883,40911,466866,128,1741,2019-03-22,Pop,Warner Music,0,good
USUG11901470,2762,Taylor Swift,You Need To Calm Down,138127914,70,35,76.9,67.8,5.07,0,5.96,70.6,85.025,2.85645,92.2857142857143,0,3056,79,241214620,70800,151273714,45426626,308430403,8306057,2026990,2019-06-14,Pop,Universal Music,1,good
SEAYD7121120,211567,Ted Gärdestad,Jag vill ha en egen måne,90863,5,1,63.9,62.7,2.68,0,11.2,92.2,106.844,3.30666666666667,2546.42857142857,0,461,48,1926,0,0,500092,1558454,1861,6417,1971-12-31,Pop,Universal Music,0,excellent
ART0G1807068,914097,DJ Alex,High - Remix,1126909,38,1,58.9,73.6,8.42,0.01,14.7,96.2,203.93,2.94305,65.8571428571429,0,68,53,0,0,411021,1251487,4856978,38590,5494,2019-12-18,Pop,Independent,0,excellent
QM6P42022755,184828,Patron,Bir Çaresi Yok,124866,4,1,75.2,61.8,16.8,0,10.8,46,141.99,3.17996666666667,36.7142857142857,0,2,36,0,0,272583,1245222,2878605,212884,0,2020-07-07,HipHop/Rap,Independent,0,good
TW2151140008,77982,Waa Wei,晚安晚安,8887,2,1,42,16.2,3.45,0,17.1,38.5,130.359,3.94955,488.428571428571,0,7,41,0,0,338761,592526,1922860,63,5297,2011-11-10,other,Independent,0,good
USSM11601117,4378,Fifth Harmony,That's My Girl,6983566,95,5,59.6,85.1,12.1,0,36.5,61.2,202.049,3.40021666666667,251.285714285714,0,5327,71,217550397,22400,10269163,9252808,48068399,2204523,1368162,2016-05-20,Electro/Dance,Sony Music,0,good
SEUM71601895,298840,Erik Rapp,No Reason,72928,4,1,68.9,42.9,15.5,0.01,10.9,33.4,137.907,3.63066666666667,218.285714285714,0,53,14,0,0,8351,7708,357975,95,0,2017-01-13,Pop,Universal Music,0,good
GBKPL1959035,209705,Lauv feat. Anne-Marie,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",5261723,36,10,80.6,55.8,6.83,0,6.18,67.8,95.016,3.31621666666667,61.4285714285714,1,1661,77,0,0,2039018,23520692,144706579,268521,768907,2019-08-01,Pop,Universal Music,0,excellent
FR26V1644290,417031,Capo Plaza,Nisida,8235978,354,1,67.5,44.9,42.7,0,8.15,34,119.755,3.93333333333333,235.714285714286,1,61,57,31194532,0,1839638,2718244,9644318,63723,50932,2016-09-23,Pop,Independent,0,good
USAT22004645,212614,Burna Boy feat. Chris Martin,Monsters You Made (feat. Chris Martin),102986,1,3,67.1,64.6,19.5,0,40.5,35.5,142,3.62568333333333,31.4285714285714,0,181,55,1490844,10700,6301417,9327949,89286884,456887,0,2020-08-13,other,Warner Music,0,good
DED831801692,734952,Beast In Black,Repentless,9246,1,1,37.7,95.6,12,24.2,34.1,24.5,177.997,4.04835,110.285714285714,1,18,0,0,0,25648,524571,1679522,16002,755,2019-02-08,Rock,Independent,0,fair
TR5940800070,479309,Özdemir Erdoğan,Gurbet,273455,9,1,64.2,47.7,3.49,1.77,14.3,93.2,90.638,3.44178333333333,1458.57142857143,0,246,60,18665783,0,0,617017,1297776,3436,0,2013-04-23,Pop,Independent,0,fair
TWEW72001007,73501,Hebe Tien,皆可 (中天娛樂台《慶餘年》主題曲),948643,81,2,40.6,31.4,3.01,0.02,10,17.8,94.27,4.44333333333333,40.4285714285714,0,29,50,0,0,1162969,881542,1739722,975,0,2020-06-11,Pop,Independent,0,fair
MYUM72000005,1039485,Dato' Sri Siti Nurhaliza feat. Kmy Kmo feat. Luca Sickta,7 Nasihat,313803,34,1,77.1,75.9,11.1,0,8.76,31.3,103.965,3.65226666666667,56.4285714285714,0,13,36,0,8825,8103882,509632,816890,13533,16797,2020-02-19,Pop,Universal Music,0,good
ES5701701254,776409,Alfred García,Get It Together - Operación Triunfo 2017,48744,2,1,74.9,69.4,4.43,0,10.9,91.4,120.032,2.5397,166.714285714286,0,7,13,0,0,475484,304691,847557,3077,0,2018-01-08,Pop,Universal Music,0,poor
QZES82074435,740524,Curtis Waters feat. Harm Franklin,Stunnin',68978372,108,22,88.5,68.5,6.27,0,14.8,93.7,99.954,2.4,43.7142857142857,0,1659,74,29440805,1200000,72693,3833851,33357402,2230,1737894,2020-05-18,Rock,Warner Music,1,fair
FR9W11727561,550418,Lorenzo,Bizness,558649,17,1,79.3,60.8,21.6,0,8.29,53,129.986,2.808,160.285714285714,0,23,45,4075,0,1288579,904199,773984,383963,0,2018-02-23,HipHop/Rap,Universal Music,0,excellent
DEA621701071,159489,Tagtraeumer,Unendlich gleich,36637,20,1,66.9,74.8,6.22,0,18.9,67.1,95.04,3.47955,189.285714285714,1,26,33,0,0,329,34957,84766,3966,89273,2017-05-12,Pop,Warner Music,0,fair
USUM71710315,5521,Calum Scott,You Are The Reason,507646,61,4,36.3,23.3,2.99,0,13.4,24.6,171.767,3.40543333333333,174.285714285714,0,2854,83,676670764,390700,778709,11602197,74048772,223402,4033755,2017-11-17,Pop,Universal Music,0,good
FR96X2010823,1579971,UZI,Paranoya,2058246,49,1,80.9,66.8,4.82,0,18.5,29.8,120.026,3.53525,39.2857142857143,1,24,58,0,296,14726814,1115621,3341384,1506,0,2020-06-19,HipHop/Rap,Independent,0,good
FR9W11814905,323322,Columbine feat. Lujipeka,En vain,293413,7,1,73.5,67.6,21.2,0,14.9,55,159.941,4.43955,129.285714285714,0,3,33,0,2,284623,616381,357807,235432,0,2018-09-28,HipHop/Rap,Universal Music,0,good
NLZ542000504,3558141,Alvin Whitte,Crashing Down,5569,2,1,61.6,93.1,11.2,0.01,13.9,55.5,124.989,2.9698,46.2857142857143,1,12,17,0,0,0,111112,1494195,15,0,2020-05-01,Electro/Dance,Warner Music,0,good
CHUM71900088,401708,Stereo Luchs,2Blaui,7042,1,1,74.6,55.9,34.9,0.12,9.19,65.8,64.245,2.80893333333333,94.2857142857143,0,7,25,0,0,8776,101727,106969,314,1820,2019-05-31,HipHop/Rap,Universal Music,0,good
TWC230507502,303091,Landy Wen feat. Jay Chou,祝我生日快樂,3618,1,1,24,49.8,3.14,0,11.9,36,151.492,4.306,824.571428571429,0,62,32,0,0,66941,308442,837039,51,0,2010-11-17,Pop,Independent,0,excellent
NLSU32000018,213336,Suzan & Freek,Papa,190203,2,1,49.7,30.6,4.12,0,10.9,13.9,119.762,3.29741666666667,21.4285714285714,0,64,62,0,64,235474,1560195,6471435,23314,0,2020-10-01,Pop,Sony Music,0,excellent
NLS5K2000171,1366637,Jack,Nachtmerries,33729,1,1,63.8,68.2,24.5,5.38e-4,14.4,25.4,82.227,2.47136666666667,13.2857142857143,0,8,45,0,0,101394,407710,1444235,4620,0,2020-12-17,Pop,Independent,0,good
FR96X1772592,563471,任然,无人之岛,5353376,227,4,46.1,45.4,3.5,7.75e-4,14.7,24.3,139.866,4.7539,185.428571428571,1,104,63,0,0,0,954675,1591777,378,93267,2017-08-31,Pop,Independent,0,good
DEU771500027,514,Sash! feat. Olly James,Ecuador - Original Mix,94012,6,1,53.5,98.8,4.58,59.8,9.44,19.5,130.007,3.01801666666667,267.285714285714,1,1558,25,10766,0,0,1894840,9359944,19622,561845,2016-02-05,Electro/Dance,Warner Music,0,excellent
USUM70611505,736,Lionel Richie,Joy To The World,685676,12,3,53.8,51.3,3.72,0,14.7,31.2,84.072,2.65845,585.285714285714,0,468,28,0,0,1209983,8888979,61050065,746252,0,2006-11-24,other,Universal Music,0,excellent
USSD12000432,190507,Mau y Ricky,La Grosera,812465,18,2,81.3,58.3,10.5,0,7.13,62.5,94.973,2.64513333333333,17.2857142857143,0,181,63,15828442,53200,5895483,9974376,65419726,543430,24865,2020-10-12,Pop,Sony Music,0,poor
USAT21811087,2285,Gucci Mane feat. Bruno Mars feat. Kodak Black,Wake Up in the Sky,162475181,256,21,80,57.8,4.85,0,36.7,36.7,143.01,3.38601666666667,119.285714285714,0,5630,70,393376243,463900,14435339,11527953,93628442,660739,3767659,2018-09-14,HipHop/Rap,Warner Music,1,good
BRRGE1508688,110066,Jorge & Mateus,Paredes - Ao Vivo,57006515,458,1,61.9,92.5,14.8,0,27.2,80.2,169.974,3.06721666666667,265.285714285714,0,557,63,152200900,2020,16567726,7355973,45437131,7261864,149319,2016-02-16,other,Independent,1,fair
USSM11907241,2053,John Legend,This Christmas,93743,2,1,61.9,69.9,3.83,0.01,43.3,59.9,94.011,3.05288333333333,71.2857142857143,0,109,37,325783,86,13590397,21914511,172279250,2949723,5097,2019-11-08,other,Sony Music,0,excellent
FRUM71701178,127338,Niro,Sale morveux,127699,6,1,65.3,67.1,9.13,0.59,14.6,51.2,101.883,3.15821666666667,193.285714285714,0,6,35,2239753,0,778731,1116746,3282327,1103088,0,2017-07-06,HipHop/Rap,Universal Music,0,excellent
QM6P41878885,139373,Rizky Febian,Hanya Engkau,55127,3,1,70.9,75.9,4.32,0,13.9,53.5,125.021,3.07888333333333,120.285714285714,0,6,42,0,0,10862398,2388290,6105249,11869,748,2018-11-30,Pop,Independent,0,fair
USMO16700534,240,Marvin Gaye feat. Tammi Terrell,Ain't No Mountain High Enough,3812652,152,24,66.9,61.6,3.3,0,17.9,81.8,130.037,2.52778333333333,2794.71428571429,0,11881,80,15979834,1107,1015,12761032,90478255,1332003,4580253,1967-01-01,R&B,Universal Music,0,fair
CHB701400002,256,Wyclef Jean feat. Avicii,Divine Sorrow,413426,13,5,54.6,60.6,4.1,0,10,41.3,129.996,4.64525,329.857142857143,1,2391,0,144748,0,614045,4647649,68882277,373649,566223,2014-11-17,Electro/Dance,Warner Music,0,excellent
JPPC02000529,568242,Official HIGE DANdism,Parabola,18570,1,1,56.4,76.5,3.28,0,33.2,35.3,124.013,5.01766666666667,49.2857142857143,0,51,63,22629718,0,485983,2872725,4332945,2127,43567,2020-04-09,Pop,Independent,0,excellent
USC4R1802371,95892,Ghost,Dance Macabre,60137,1,2,61.9,69.6,3.15,0.56,38,72.7,125.986,3.662,148.285714285714,0,0,58,2866488,0,731649,1687859,7383285,293746,432399,2018-05-17,Rock,Universal Music,0,excellent
USUM72006826,5291,Kevin Roldan,BB,18167,2,1,78.3,61.6,10.2,8.68e-4,25.9,88.8,171.847,2.09733333333333,46.2857142857143,0,111,50,0,3068,7955854,9750691,54141997,826985,13385,2020-03-27,R&B,Universal Music,0,good
FIWMA1900567,2493,Erin feat. Maija Vilkkumaa feat. Vesala,Tonttuparaati (feat. Vesala & Maija Vilkkumaa) [Vain elämää joulu],206766,20,1,65,72.3,2.7,0,9.43,84.9,97.506,3.14598333333333,69.2857142857143,0,9,25,0,0,474,166302,377542,5816,880,2019-11-22,Pop,Warner Music,0,excellent
CZA231900476,689866,MC Gey,ODPOČÍVÁM V POKOJI,7669,2,1,82.7,55.8,19.7,0,10.5,29.7,91.139,2.3667,76.7142857142857,0,0,23,0,0,38048,29554,15480,1042,0,2019-10-02,HipHop/Rap,Warner Music,0,excellent
NOUM71700400,72078,Jonas Benyoub,El Diablo,33933,2,1,72.4,80.4,7.8,0,12.4,46.9,139.945,3.26131666666667,178.285714285714,0,27,16,0,0,7068,29341,450087,16,0,2017-10-20,HipHop/Rap,Universal Music,0,excellent
SEPQA1800306,326383,Oscar Zia,Betong,48871,2,1,42.9,61.2,17.1,0.02,34.7,38.9,108.851,2.77098333333333,130.285714285714,0,23,31,0,0,158955,283904,1338288,1863,0,2018-09-21,Pop,Warner Music,0,excellent
SE3GO2013501,299355,Albin Johnsén feat. lovad,Vi gjorde vårt bästa,7821333,221,1,70,13.1,6.95,6.88e-4,7.01,14.1,95.07,3.03158333333333,32.2857142857143,0,223,62,0,60,14001,536831,2919084,85,8675,2020-08-07,Pop,Independent,0,good
ARF061601859,571229,Garras de Amor,Gotitas,35988,1,1,64.6,81,5.76,3.36e-4,26.9,96.6,96.916,3.37845,176.285714285714,1,31,50,5946253,47,42734,320254,608561,2682,0,2017-11-24,Pop,Independent,0,excellent
UK7MC1600074,3445,The xx,Seasons Run,3113,1,1,57,66.8,2.93,1.38,19.5,31.7,107.012,4.3382,195.285714285714,1,229,50,976049,57,621560,4660601,28142699,995466,16023,2017-01-13,Rock,Independent,0,fair
NLK2U1800124,654613,Jacin Trill,clout,295865,9,2,82.8,55.3,28.8,0.6,29.2,60.8,161.971,1.80413333333333,148.285714285714,0,31,29,11032,0,193680,165787,323284,2339,0,2018-05-04,HipHop/Rap,Sony Music,0,good
FRDCV2000090,215435,Josman,J'allume,851206,14,2,81.3,74.3,4.1,1.39e-4,12.9,22.8,132.958,3.40221666666667,54.2857142857143,0,46,41,1371708,0,216428,1062489,2076866,183959,0,2020-02-12,HipHop/Rap,Independent,0,excellent
TR0531202915,276983,Levent Yüksel,Zalim,71108,9,1,64.1,41.6,4.5,1.62e-4,9.34,63.2,109.998,4.64933333333333,370.285714285714,0,128,49,22994356,0,53581,527666,1865527,35828,44040,1996-01-10,Pop,Independent,0,excellent
BEO171900033,11612,Brihang,Plat Du Jour,6892,1,1,60.6,25.1,4.75,7.65,10.7,29.1,155.865,2.61245,74.5714285714286,0,1,27,0,0,22542,98223,185651,1368,0,2019-10-15,Pop,Independent,0,excellent
FRUM71802082,119086,Kaaris,Livraison,786979,13,2,82.3,56.6,41.7,0,11,52.1,147.856,2.51221666666667,112.285714285714,0,25,36,8332623,0,3282103,1842772,6409318,1419814,0,2018-10-26,HipHop/Rap,Universal Music,0,excellent
ITB002000438,311029,Vegas Jones,12-0 PM,351482,6,1,80.1,65.2,5.81,0.15,30.4,26.6,114.024,2.1754333333333302,33.4285714285714,0,11,45,0,0,521065,1154142,2336772,14613,0,2020-07-30,HipHop/Rap,Sony Music,0,good
GBKPL1898999,202811,FINNEAS,Break My Heart Again,927706,55,2,40.2,15.1,3.95,0,9.41,48.3,144.293,3.96688333333333,162.285714285714,1,757,71,0,1025,2975974,9110527,54369375,95014,139642,2018-02-09,Pop,Independent,0,fair
NZSG01800017,31645,Sons Of Zion,Leave With Me,143469,23,1,84.5,56.3,4.7,0,9.98,96.4,122.96,3.69771666666667,149.285714285714,0,26,39,0,0,31083,521551,2993961,6027,31597,2018-05-11,Pop,Independent,0,good
HUBAA1900001,1502235,Dzsúdló,Hiszti,249006,15,1,85.6,65.7,14.2,0,9.61,61.8,92.002,3.00666666666667,50.4285714285714,1,4,43,0,0,21469,106604,87013,761,0,2019-09-08,HipHop/Rap,Independent,0,poor
GB2DY2000661,478984,Dennis Doff feat. Jireel,reloaded,21173,1,1,75.6,76.8,28.9,0,8.7,25.8,95.484,2.88275,18.2857142857143,1,15,29,0,0,0,29399,242363,7,0,2020-11-13,HipHop/Rap,Universal Music,0,fair
DEUM71723056,4770,Felix Jaehn feat. Hearts & Colors feat. Adam Trigger,"Like A Riddle (feat. Hearts & Colors, Adam Trigger)",43333,16,1,80.9,72.2,3.77,4.54e-4,11.7,53.8,109.992,2.99275,161.285714285714,1,442,49,4354984,2,288290,20135714,204782838,684322,312410,2017-10-05,Electro/Dance,Universal Music,0,poor
NLX1N2000010,26189,Boef,Omweg,1442422,20,2,55.1,75.9,19.2,0,7.08,59.8,98.057,2.43743333333333,36.2857142857143,0,26,44,9143,17,1569253,1404947,5773216,167103,0,2020-07-09,HipHop/Rap,Independent,0,fair
CNZ641700037,217411,Lu Han,心率 Like A Dream,15234,4,1,71.8,76.3,7.61,2e-4,16.8,44.9,90.004,3.66838333333333,182.428571428571,1,38,30,0,0,12503151,281676,224724,2520,5005,2017-09-21,Pop,Independent,0,excellent
